,Unnamed: 0,price,bedrooms,bathrooms,sqft_lot,sqft_living,floors,waterfront,condition,grade,sqft_above,sqft_basement,district,grades,grade_num,total_sch,total_student,transport_dist,medical_emerg_dist,entertain_dist,job_center_dist,zip,prop_crime,viol_crime,totalcrime_percapita
11954,11954,536000.0,3,2.75,34548,2290,2.0,0.0,4,7,2290,0.0,kent,B,9,44,"27,291",3.33817383742783,2.15115987539964,2.21811441767883,3.33817383742783,98042,268.5737792314582,93.59389276247785,362.1676719939361
11955,11955,324900.0,4,2.5,7965,1880,2.0,0.0,3,7,1880,0.0,tahoma,A,12,9,"8,906",2.50452952578777,1.54757087369758,1.98597995289202,2.50452952578777,98038,257.41397001283934,123.11102913657534,380.52499914941467
11956,11956,265000.0,2,1.0,5160,770,1.0,0.0,3,6,770,0.0,seattle,A-,11,108,"55,271",3.8068267342330704,1.46396102792686,2.3828171686214,3.8068267342330704,98106,792.1523798094363,279.3580856332796,1071.510465442716
11957,11957,545000.0,3,2.5,3210,1530,1.5,0.0,5,7,1010,520.0,seattle,A-,11,108,"55,271",6.213432761344629,2.7806622990091,2.6849367444107903,6.213432761344629,98117,8.647461250942321,11.52994833458976,20.177409585532082
11958,11958,465000.0,2,1.5,27075,1450,1.0,0.0,3,7,1450,0.0,seattle,A-,11,108,"55,271",5.96502133431653,2.07854451235361,2.7870611925587796,5.96502133431653,98133,30.14211343357435,54.25580418043383,84.39791761400818
11959,11959,292500.0,3,2.25,7320,1690,2.0,0.0,3,7,1690,0.0,highline,C+,7,40,"19,213",6.964042055407571,2.03956395885084,1.84146743985377,6.964042055407571,98198,26.59749261713449,37.23648966398829,63.83398228112277
11960,11960,1050000.0,4,3.25,47480,4160,2.0,0.0,3,10,4160,0.0,northshore,A,12,39,23500,4.79247779977493,3.9796746351335,2.64028880624903,4.79247779977493,98072,273.7991216159113,59.323143016780776,333.12226463269207
11961,11961,342000.0,2,2.0,1462,1320,3.0,0.0,3,7,1320,0.0,seattle,A-,11,108,"55,271",5.610631576073541,2.92648584137061,2.73323468746985,5.610631576073541,98125,23.132246335198694,27.758695602238436,50.890941937437134
11962,11962,320000.0,4,2.5,10051,2000,2.0,0.0,3,7,2000,0.0,tahoma,A,12,9,"8,906",0.55101901048568,2.1050424934713,0.429672028285513,0.55101901048568,98038,257.41397001283934,123.11102913657534,380.52499914941467
11963,11963,444000.0,3,2.0,2610,1460,2.0,0.0,3,8,1460,0.0,seattle,A-,11,108,"55,271",3.3574348763376,1.69011500853656,1.6680323661976697,3.3574348763376,98103,7.368066028186903,29.472264112747613,36.84033014093452
11964,11964,230000.0,6,1.5,4838,1810,1.5,0.0,4,5,1050,760.0,renton,B-,8,29,"16,425",1.62601484535504,0.907786771985353,0.597933537344033,1.62601484535504,98055,3.990237803409203,3.990237803409203,7.980475606818406
11965,11965,935000.0,4,3.5,11200,3510,2.0,0.0,3,11,3510,0.0,renton,B-,8,29,"16,425",4.5490912111731605,3.43201885380017,3.05812951130148,4.5490912111731605,98059,311.36759343912894,91.43334093053785,402.8009343696668
11966,11966,634950.0,3,3.0,2650,2180,1.5,0.0,5,8,1410,770.0,seattle,A-,11,108,"55,271",5.02834744278821,2.13485140009805,1.93848872675734,5.02834744278821,98117,8.647461250942321,11.52994833458976,20.177409585532082
11967,11967,611000.0,4,2.5,4200,2460,2.0,0.0,3,8,2460,0.0,lake washington,A+,13,55,"30,675",11.4485206014,13.523859986473699,1.26762481018622,11.4485206014,98074,34.277996056247986,10.283398816874401,44.56139487312239
11968,11968,475999.0,4,1.75,4175,1880,1.5,0.0,3,7,1090,790.0,seattle,A-,11,108,"55,271",4.06839357748325,1.5646456810470801,1.80981075336993,4.06839357748325,98107,0.0,13.470219499920795,13.470219499920795
11969,11969,565000.0,3,2.0,9450,2290,1.0,0.0,3,9,1670,620.0,bellevue,A+,13,31,"21,609",6.0941618060231795,2.89793741200448,3.49503685136794,6.0941618060231795,98008,0.0,0.0,0.0
11970,11970,630000.0,4,2.5,26720,2290,2.0,0.0,3,8,2290,0.0,seattle,A-,11,108,"55,271",7.56904010106075,2.74860899648468,3.9177959387335,7.56904010106075,98177,14.641437777476597,4.880479259158865,19.52191703663546
11971,11971,840000.0,4,3.5,18334,3860,2.0,0.0,3,10,3120,740.0,northshore,A,12,39,23500,6.033979213867969,4.08603557700462,2.52756359019817,6.033979213867969,98077,477.48017002472,141.75192547608876,619.2320955008088
11972,11972,790000.0,3,2.5,432036,2640,1.5,0.0,3,10,2640,0.0,enumclaw,B,9,10,"4,183",2.87912084219503,5.2828107209858,1.60642596613879,2.87912084219503,98022,341.67568091801775,113.89189363933924,455.567574557357
11973,11973,450000.0,5,2.5,209523,2850,1.0,0.0,4,7,1930,0.0,renton,B-,8,29,"16,425",12.1090940751134,8.44633893212453,7.42039758750669,12.1090940751134,98058,789.7351246089206,188.0321725259335,977.7672971348541
11974,11974,1270000.0,4,3.25,4000,3020,1.5,0.0,5,8,1920,1100.0,seattle,A-,11,108,"55,271",4.416038681047651,3.08581330597496,1.42723953201713,4.416038681047651,98112,4.1572655303280195,16.629062121312078,20.786327651640097
11975,11975,520000.0,3,2.0,3760,1510,1.0,0.0,5,7,930,580.0,seattle,A-,11,108,"55,271",5.052502396314621,1.96401242528204,2.39318734823333,5.052502396314621,98136,6.126509104697077,6.126509104697077,12.253018209394154
11976,11976,446800.0,4,2.0,8712,2410,1.0,0.0,3,7,1260,1150.0,seattle,A-,11,108,"55,271",1.82932412388624,1.76800933204609,1.68562145056462,1.82932412388624,98144,58.65372171207985,52.788349540871856,111.4420712529517
11977,11977,652000.0,3,1.0,6122,1470,1.0,0.0,3,8,1200,270.0,seattle,A-,11,108,"55,271",6.54297393646263,2.6787799736294,2.63034547920643,6.54297393646263,98199,0.0,4.630769527850908,4.630769527850908
11978,11978,745000.0,4,3.25,7024,3490,2.0,0.0,3,10,3490,0.0,issaquah,A+,13,27,"20,897",5.504494755680651,4.942993266445679,2.05028277472724,5.504494755680651,98075,20.278386557473773,0.0,20.278386557473773
11979,11979,594000.0,3,2.25,1406,1270,2.0,0.0,3,8,1060,210.0,seattle,A-,11,108,"55,271",3.42912440897061,1.61426335923185,0.98731556875853,3.42912440897061,98105,18.06773913393521,23.488060874115767,41.55580000805098
11980,11980,257000.0,2,1.0,3700,1000,1.0,0.0,3,6,800,200.0,seattle,A-,11,108,"55,271",2.27353872930851,1.12360941261935,2.66774997821755,2.27353872930851,98118,32.61598151293552,59.116466492195634,91.73244800513115
11981,11981,485000.0,4,1.75,4096,1430,2.0,0.0,3,7,1430,0.0,seattle,A-,11,108,"55,271",3.08860792971013,0.873890853560848,0.733302857084512,3.08860792971013,98122,17.69885856742563,26.54828785113844,44.24714641856407
11982,11982,330000.0,3,1.0,20040,1060,1.0,0.0,3,6,1060,0.0,lake washington,A+,13,55,"30,675",3.71329269424685,3.3720258655701296,1.74574940939855,3.71329269424685,98034,6.585031591030553,2.1950105303435183,8.780042121374072
11983,11983,381000.0,3,2.0,8946,1680,1.0,0.0,3,6,940,740.0,lake washington,A+,13,55,"30,675",14.3650425101689,14.146510085350302,3.9131016387534796,14.3650425101689,98053,516.4919935656775,220.0705016062452,736.5624951719227
11984,11984,849900.0,2,2.0,641203,2280,2.0,0.0,3,9,2280,0.0,vashon island,A,12,5,"1,585",5.22748619130367,3.6013899229482402,1.37055810567918,5.22748619130367,98070,949.267635411185,423.9447692127622,1373.2124046239471
11985,11985,793000.0,4,2.5,4080,2450,1.5,0.0,4,8,1490,960.0,seattle,A-,11,108,"55,271",2.90885745875496,1.33323634741606,1.54169203962396,2.90885745875496,98115,3.6982479661207934,7.396495932241589,11.094743898362381
11986,11986,920000.0,3,2.25,5353,3650,2.0,0.0,4,7,2200,1450.0,seattle,A-,11,108,"55,271",3.27353298331949,1.87303739133074,1.43214071043528,3.27353298331949,98144,58.65372171207985,52.788349540871856,111.4420712529517
11987,11987,455000.0,2,1.0,4000,830,1.0,0.0,4,6,830,0.0,seattle,A-,11,108,"55,271",5.442900359598511,2.27297593416907,2.17947109671298,5.442900359598511,98117,8.647461250942321,11.52994833458976,20.177409585532082
11988,11988,975000.0,4,2.5,7494,3490,2.0,0.0,3,11,3490,0.0,bellevue,A+,13,31,"21,609",5.29347130604878,2.54857164936159,3.32454600659356,5.29347130604878,98006,17.938569777820305,10.250611301611604,28.18918107943191
11989,11989,375000.0,2,1.5,1046,1050,2.0,0.0,3,8,960,90.0,seattle,A-,11,108,"55,271",2.94626463902539,0.861867136433428,0.62357839308483,2.94626463902539,98122,17.69885856742563,26.54828785113844,44.24714641856407
11990,11990,400000.0,2,2.5,1811,1170,2.0,0.0,3,8,1170,0.0,seattle,A-,11,108,"55,271",3.61495165009982,1.50472865746787,1.10195349632041,3.61495165009982,98122,17.69885856742563,26.54828785113844,44.24714641856407
11991,11991,447000.0,3,1.0,7200,1220,1.0,0.0,4,7,1220,0.0,bellevue,A+,13,31,"21,609",4.3200799730877995,2.59569419462958,1.94389624866019,4.3200799730877995,98008,0.0,0.0,0.0
11992,11992,470000.0,3,1.75,8600,1310,1.0,0.0,4,7,1310,0.0,lake washington,A+,13,55,"30,675",1.93051631793588,2.45780782506486,0.832091901875011,1.93051631793588,98033,12.75226693861301,5.100906775445204,17.853173714058215
11993,11993,665000.0,4,2.5,7582,3130,2.0,0.0,3,8,3130,0.0,issaquah,A+,13,27,"20,897",3.53383889181955,2.66824119379988,1.51854900880245,3.53383889181955,98075,20.278386557473773,0.0,20.278386557473773
11994,11994,200000.0,4,2.5,8638,1720,2.0,0.0,3,8,1720,0.0,federal way,C+,7,46,"23,489",3.34426636641176,3.36437213758678,1.51585640266327,3.34426636641176,98003,122.3728455859312,70.21392779520643,192.58677338113762
11995,11995,1330000.0,4,2.25,4640,3260,2.0,0.0,5,9,2360,900.0,seattle,A-,11,108,"55,271",3.57409662286576,1.50913399395126,1.0007788816899301,3.57409662286576,98112,4.1572655303280195,16.629062121312078,20.786327651640097
11996,11996,1650000.0,4,3.25,7500,3910,2.0,0.0,3,10,3910,0.0,lake washington,A+,13,55,"30,675",3.5205762442813504,5.4456826986396205,1.21474351442607,3.5205762442813504,98033,12.75226693861301,5.100906775445204,17.853173714058215
11997,11997,852500.0,4,2.5,6315,3480,2.0,0.0,3,9,2360,1120.0,northshore,A,12,39,23500,4.18586269192976,2.6627992521578796,1.41886002411987,4.18586269192976,98052,77.13147242154055,17.59138844701802,94.72286086855857
11998,11998,790000.0,3,2.5,34670,3040,2.0,0.0,4,10,3040,0.0,northshore,A,12,39,23500,5.08475540652159,2.54532248035803,1.1873165183755,5.08475540652159,98072,273.7991216159113,59.323143016780776,333.12226463269207
11999,11999,565000.0,4,1.75,7350,2030,1.0,0.0,3,8,2030,0.0,bellevue,A+,13,31,"21,609",5.88449739523396,4.23544290248142,3.37643897297821,5.88449739523396,98008,0.0,0.0,0.0
12000,12000,1130000.0,6,3.25,24700,3870,2.0,0.0,3,10,2520,1350.0,northshore,A,12,39,23500,4.79690695742612,2.08266819357276,2.36477201401509,4.79690695742612,98028,29.999052887044567,12.856736951590529,42.8557898386351
12001,12001,289950.0,3,2.5,1436,1870,2.0,0.0,3,7,1870,0.0,renton,B-,8,29,"16,425",3.06125013853066,2.21114091623332,1.49764524813737,3.06125013853066,98059,311.36759343912894,91.43334093053785,402.8009343696668
12002,12002,850000.0,2,2.0,13939,2640,1.0,0.0,5,8,1640,1000.0,bellevue,A+,13,31,"21,609",3.7583922346854504,1.49101037862467,2.2365686982327,3.7583922346854504,98006,17.938569777820305,10.250611301611604,28.18918107943191
12003,12003,505000.0,4,1.75,4800,1940,1.0,0.0,5,7,1030,910.0,seattle,A-,11,108,"55,271",2.92167007571503,0.755937710666773,0.682338038080826,2.92167007571503,98122,17.69885856742563,26.54828785113844,44.24714641856407
12004,12004,372000.0,3,2.5,5633,1710,2.0,0.0,3,7,1710,0.0,lake washington,A+,13,55,"30,675",1.96750136967025,2.00728805623194,1.23759403498663,1.96750136967025,98034,6.585031591030553,2.1950105303435183,8.780042121374072
12005,12005,780000.0,3,1.75,10495,2340,1.0,0.0,4,8,2340,0.0,mercer island,A+,13,6,"4,522",2.94391846623445,2.43785803070554,0.544594758209856,2.94391846623445,98040,0.0,8.100445524503849,8.100445524503849
12006,12006,400000.0,4,1.75,20283,1700,1.5,0.0,3,7,1340,360.0,riverview,B+,10,9,"3,482",6.866982315198849,4.36716175207381,5.3665680928162,6.866982315198849,98019,234.76854088599381,80.95466927103234,315.7232101570262
12007,12007,440250.0,3,1.5,8124,1850,1.0,0.0,4,7,1850,0.0,seattle,A-,11,108,"55,271",6.17587518177928,2.23113493444664,2.90841036620181,6.17587518177928,98177,14.641437777476597,4.880479259158865,19.52191703663546
12008,12008,585000.0,2,2.0,7920,1370,1.0,0.0,3,8,950,420.0,seattle,A-,11,108,"55,271",6.01430681129366,2.33434275872652,2.49522606320646,6.01430681129366,98199,0.0,4.630769527850908,4.630769527850908
12009,12009,850000.0,4,2.5,9972,2900,2.0,0.0,3,9,2900,0.0,bellevue,A+,13,31,"21,609",6.03893372969545,3.00272476718947,3.84129043976236,6.03893372969545,98006,17.938569777820305,10.250611301611604,28.18918107943191
12010,12010,570000.0,3,3.0,3192,2400,2.0,0.0,3,7,2400,0.0,seattle,A-,11,108,"55,271",3.65159778795421,1.10717461393977,1.64441718204113,3.65159778795421,98103,7.368066028186903,29.472264112747613,36.84033014093452
12011,12011,551000.0,4,2.75,5988,2170,2.0,0.0,3,8,2170,0.0,shoreline,A,12,19,"9,899",1.26003590615382,2.28355869077831,1.20260994074268,1.26003590615382,98155,14.356814151729937,14.356814151729937,28.713628303459874
12012,12012,172380.0,3,1.0,8378,970,1.0,0.0,4,6,970,0.0,federal way,C+,7,46,"23,489",3.55898965748219,3.05298101199454,2.728190821501,3.55898965748219,98023,0.0,1.9586023155340844,1.9586023155340844
12013,12013,355000.0,3,2.5,78843,2620,1.0,0.0,4,7,1310,1310.0,auburn,B,9,24,"17,505",5.21464213578993,6.78932392227944,5.3774436583877,5.21464213578993,98092,215.23883705263447,59.644497014585475,274.88333406721995
12014,12014,728935.0,4,2.5,10194,2980,2.0,0.0,3,9,2980,0.0,bellevue,A+,13,31,"21,609",6.27448002152029,3.18731500205485,4.05491615811562,6.27448002152029,98006,17.938569777820305,10.250611301611604,28.18918107943191
12015,12015,850000.0,3,2.5,1919,2340,2.0,0.0,4,9,2340,0.0,lake washington,A+,13,55,"30,675",3.6292511098241205,5.68497379928511,1.38531697871067,3.6292511098241205,98033,12.75226693861301,5.100906775445204,17.853173714058215
12016,12016,515000.0,5,1.75,48787,1880,2.0,0.0,3,6,1880,0.0,renton,B-,8,29,"16,425",3.20459087612849,2.76639329504441,1.8289889466213,3.20459087612849,98059,311.36759343912894,91.43334093053785,402.8009343696668
12017,12017,215000.0,2,1.0,5325,1480,1.0,0.0,4,7,1120,360.0,enumclaw,B,9,10,"4,183",1.70259387366526,1.55192472700149,0.312961134951678,1.70259387366526,98022,341.67568091801775,113.89189363933924,455.567574557357
12018,12018,220000.0,4,2.5,9826,2240,1.0,0.0,4,7,1370,870.0,federal way,C+,7,46,"23,489",3.8069033462214494,3.11048687118735,2.71761411244542,3.8069033462214494,98023,0.0,1.9586023155340844,1.9586023155340844
12019,12019,390000.0,1,1.0,4000,710,1.0,0.0,4,6,610,100.0,seattle,A-,11,108,"55,271",3.6135796156762305,1.58201204282916,1.4073792456933103,3.6135796156762305,98103,7.368066028186903,29.472264112747613,36.84033014093452
12020,12020,135000.0,4,1.0,18599,1460,1.5,0.0,3,5,1460,0.0,highline,C+,7,40,"19,213",3.54339865962586,3.34611562929198,5.6438485015157696,3.54339865962586,98146,1633.8459198023832,549.1632423552895,2183.0091621576726
12021,12021,439000.0,3,1.0,19007,1530,1.0,0.0,4,8,1290,240.0,highline,C+,7,40,"19,213",1.91162918918507,2.50548114668057,4.36778213494283,1.91162918918507,98166,36.45145288428728,54.67717932643093,91.12863221071821
12022,12022,585000.0,4,2.5,6185,2630,2.0,0.0,3,9,2630,0.0,renton,B-,8,29,"16,425",2.58924927653284,3.0105390023771603,2.12843220269355,2.58924927653284,98056,16.286731601503636,8.143365800751818,24.430097402255456
12023,12023,620000.0,5,1.0,16800,2230,1.5,0.0,4,7,1700,530.0,seattle,A-,11,108,"55,271",5.19881825074854,3.44264128696245,3.15684842325464,5.19881825074854,98136,6.126509104697077,6.126509104697077,12.253018209394154
12024,12024,477000.0,3,1.0,3600,960,1.0,0.0,4,7,960,0.0,seattle,A-,11,108,"55,271",4.48086600101301,1.80361489969083,1.90375875681742,4.48086600101301,98117,8.647461250942321,11.52994833458976,20.177409585532082
12025,12025,399500.0,2,1.5,1722,1180,2.0,0.0,3,8,1180,0.0,seattle,A-,11,108,"55,271",3.8495527361208906,1.33073178173549,1.36634849110627,3.8495527361208906,98116,10.981204277925787,14.641605703901053,25.62280998182684
12026,12026,500000.0,2,1.0,27332,1760,1.0,1.0,4,7,1300,460.0,highline,C+,7,40,"19,213",7.82474683799326,2.61347151510972,1.74386760310442,7.82474683799326,98198,26.59749261713449,37.23648966398829,63.83398228112277
12027,12027,432500.0,3,2.5,8867,1340,2.0,0.0,3,8,1340,0.0,seattle,A-,11,108,"55,271",4.79744370713015,2.01932343254419,2.63665542808741,4.79744370713015,98125,23.132246335198694,27.758695602238436,50.890941937437134
12028,12028,940000.0,4,2.25,18673,2800,1.0,0.0,5,9,1650,1150.0,bellevue,A+,13,31,"21,609",2.73707668558853,1.87772811357962,1.60317364267742,2.73707668558853,98005,9.748172534465397,0.0,9.748172534465397
12029,12029,3170000.0,5,3.5,11979,4330,1.0,0.0,3,12,2090,2240.0,bellevue,A+,13,31,"21,609",2.28960872708303,1.55320134956027,1.23279813517944,2.28960872708303,98004,5.5140376093757615,8.271056414063642,13.785094023439402
12030,12030,1080000.0,3,2.5,11610,3720,2.0,0.0,3,11,3720,0.0,lake washington,A+,13,55,"30,675",9.94362948600499,10.162235962371401,1.78520289663458,9.94362948600499,98074,34.277996056247986,10.283398816874401,44.56139487312239
12031,12031,229999.0,4,2.0,5200,1670,1.0,0.0,4,7,1030,640.0,kent,B,9,44,"27,291",2.68305178220179,2.25226916973115,3.16133296970886,2.68305178220179,98042,268.5737792314582,93.59389276247785,362.1676719939361
12032,12032,233000.0,3,1.0,7657,1100,1.0,0.0,3,7,1100,0.0,tukwila,C+,7,8,"3,046",2.72531926975872,1.53522326343885,0.844009839153946,2.72531926975872,98188,122.169370176305,98.5236856260524,220.69305580235738
12033,12033,600000.0,3,2.5,8016,3240,2.0,0.0,3,8,2910,330.0,snoqualmie valley,A-,11,13,"7,214",1.56372173276971,3.8435735826983906,3.0129308338002203,1.56372173276971,98065,499.0990630141628,126.35419316814249,625.4532561823053
12034,12034,334000.0,4,1.5,7620,1680,1.0,0.0,4,7,1180,500.0,highline,C+,7,40,"19,213",1.56528429797268,2.58334006813952,4.26015142174652,1.56528429797268,98166,36.45145288428728,54.67717932643093,91.12863221071821
12035,12035,332500.0,3,1.0,8164,1030,1.0,0.0,4,7,1030,0.0,seattle,A-,11,108,"55,271",6.0155011312747,2.70448835784526,2.96888894467649,6.0155011312747,98133,30.14211343357435,54.25580418043383,84.39791761400818
12036,12036,249900.0,3,2.5,7700,1630,1.0,0.0,3,7,1120,510.0,kent,B,9,44,"27,291",5.69847475600385,2.95953822285744,2.9876372395721096,5.69847475600385,98031,10.228578033310388,12.785722541637984,23.014300574948372
12037,12037,310000.0,3,2.0,12180,2610,1.0,0.0,3,7,1670,940.0,highline,C+,7,40,"19,213",4.07475349348231,3.50952245866271,5.78868909064182,4.07475349348231,98146,1633.8459198023832,549.1632423552895,2183.0091621576726
12038,12038,310000.0,4,1.75,11200,1480,1.0,0.0,4,7,1480,0.0,renton,B-,8,29,"16,425",4.56549776750588,3.52634432255994,2.71153946911819,4.56549776750588,98059,311.36759343912894,91.43334093053785,402.8009343696668
12039,12039,230000.0,3,1.0,6000,1390,1.0,0.0,3,5,1390,0.0,renton,B-,8,29,"16,425",2.52201826033451,2.14678267024762,1.30341341347805,2.52201826033451,98056,16.286731601503636,8.143365800751818,24.430097402255456
12040,12040,420000.0,4,2.5,5414,1940,2.0,0.0,3,8,1940,0.0,seattle,A-,11,108,"55,271",2.39597363858644,1.51409123013124,2.97737609519712,2.39597363858644,98108,256.55847332709567,106.57044276663977,363.1289160937354
12041,12041,785000.0,4,2.5,4750,2960,2.0,0.0,3,9,2960,0.0,issaquah,A+,13,27,"20,897",3.51430083066514,2.7446045960544,2.04393440597086,3.51430083066514,98029,33.82359964547456,13.529439858189823,47.353039503664384
12042,12042,1780000.0,3,2.25,19225,4320,1.0,0.0,4,10,2160,2160.0,bellevue,A+,13,31,"21,609",2.17958248724568,1.68914027786839,1.72941632733285,2.17958248724568,98004,5.5140376093757615,8.271056414063642,13.785094023439402
12043,12043,265000.0,5,1.5,7112,1500,1.0,0.0,5,6,760,740.0,highline,C+,7,40,"19,213",0.977298069238101,2.61236353644113,4.55552536532426,0.977298069238101,98166,36.45145288428728,54.67717932643093,91.12863221071821
12044,12044,295000.0,2,1.0,10465,840,1.0,0.0,3,6,840,0.0,shoreline,A,12,19,"9,899",1.28704099393111,2.05724204083249,1.08448539216373,1.28704099393111,98155,14.356814151729937,14.356814151729937,28.713628303459874
12045,12045,896000.0,4,2.5,46644,3560,2.0,0.0,3,11,3560,0.0,northshore,A,12,39,23500,7.079003308405889,5.55363947857309,3.14513063783789,7.079003308405889,98077,477.48017002472,141.75192547608876,619.2320955008088
12046,12046,415000.0,4,2.75,9968,2390,1.0,0.0,4,9,1390,1000.0,tahoma,A,12,9,"8,906",2.86951896046002,1.78908694489854,1.64775747134467,2.86951896046002,98038,257.41397001283934,123.11102913657534,380.52499914941467
